visit_id,ship_id,name_as_written,date_from,date_to,date_confidence,anchorage,region,flag,flag_basis,purpose,outcome,visit_type,n_records,excerpt,citations,sources_disagree,status
,waverly,Waverly,1836,1836,year,(registro),alta,,,,,port-call?,1,[calendar2 v0.5] Foreigner census / arrivals register (parallels C-A 33 naturalization): (a) padrón tabular (Nombres · Edad · Estado · Of,"[{""type"": ""ca-record"", ""ca"": ""29"", ""doc"": ""99"", ""scan"": ""~n154–~n161"", ""url"": ""https://archive.org/details/168036073_80_11_3/page/n154""}]",,draft
,st. louis,St. Louis,1841,1841,inferred,[Santa Clara/Monterey],alta,,,,,port-call?,1,"[calendar2 v0.5] (en inglés) Relación del asesinato de Anthony Campbell (súbdito británico, ex-tripulante del *St. Louis* licenciado en S","[{""type"": ""ca-record"", ""ca"": ""30"", ""doc"": ""106"", ""scan"": ""n63–n65"", ""url"": ""https://archive.org/details/168036073_80_12/page/n63""}]",,draft
,maria,María,1845,1845,month,San Diego,alta,,,,,port-call?,1,"[calendar2 v0.5] Foreign-trade customs: goods-sold lists from the frigate *Española* (Capt. Baker), the US whaler *María* (Capt. David K.","[{""type"": ""ca-record"", ""ca"": ""31"", ""doc"": ""11"", ""scan"": ""n210"", ""url"": ""https://archive.org/details/168036073_80_13_2/page/n210""}]",,draft
,carolina,Carolina,1841,1841,exact,San Francisco,alta,,,,,port-call?,1,"[calendar2 v0.5] Lista de extranjeros residentes en Yerba Buena (2nd SF census, 1841): each with passport/document status — Mr. Enrique (","[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""116"", ""scan"": ""n70–n72"", ""url"": ""https://archive.org/details/168036073_80_15/page/n70""}]",NEW SHIP,draft
,leonidas,Leonidas,1841,1841,exact,San Francisco,alta,,,,,port-call?,1,"[calendar2 v0.5] Lista de extranjeros residentes en Yerba Buena (2nd SF census, 1841): each with passport/document status — Mr. Enrique (","[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""116"", ""scan"": ""n70–n72"", ""url"": ""https://archive.org/details/168036073_80_15/page/n70""}]",,draft
,nueva california,Nueva California,1841,1841,exact,San Francisco,alta,,,,,port-call?,1,"[calendar2 v0.5] Lista de extranjeros residentes en Yerba Buena (2nd SF census, 1841): each with passport/document status — Mr. Enrique (","[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""116"", ""scan"": ""n70–n72"", ""url"": ""https://archive.org/details/168036073_80_15/page/n70""}]",NEW SHIP; place-name? (FP class 4),draft
,st. louis,St. Louis,1841,1841,exact,San Francisco,alta,,,,,port-call?,1,"[calendar2 v0.5] Remite declaración dada bajo juramento por los C. norteamericanos Jacob P. Leese y Nathan Spear, con asistencia de Franc","[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""117"", ""scan"": ""n74–n75"", ""url"": ""https://archive.org/details/168036073_80_15/page/n74""}]",,draft
,tasso,Tasso,1840,1840,year,Monterey / San Francisco,alta,,,,,port-call?,1,[calendar2 v0.5] 1840 Mar 27: Forbes & John Marsh piden a Hartnell (Visitador de Misiones) el préstamo de 1000 cabezas de ganado alzado/o,"[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""212"", ""scan"": ""n231–n232"", ""url"": ""https://archive.org/details/168036073_80_15/page/n231""}]",,draft
,thomas perkins,Thomas Perkins,1840,1840,year,Monterey,alta,,,,,port-call?,1,"[calendar2 v0.5] (multi 1841 naturalization dossiers, con diligencias) Nicholas A. Den (irlandés, 'médico'; se accede), Robert King (ingl","[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""213"", ""scan"": ""n233–n234"", ""url"": ""https://archive.org/details/168036073_80_15/page/n233""}]",,draft
,juliann,Juliann,1841,1841,year,Monterey,alta,,,,,port-call?,1,"[calendar2 v0.5] (multi 1841 dossiers): James Kennedy (irlandés), George Williams (de Demerara/Guayana Británica, carta de ciudadanía), C","[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""216"", ""scan"": ""n239–n240"", ""url"": ""https://archive.org/details/168036073_80_15/page/n239""}]",NEW SHIP; garble of Julia Ann? (FP 5),draft
,juliann,Juliann,1841,1841,year,Monterey,alta,,,,,port-call?,1,"[calendar2 v0.5] (multi 1841 passport/naturalization dossiers): George Williams (Demerara), James Scott (sobrecargo de la barca inglesa *","[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""217"", ""scan"": ""n241–n243"", ""url"": ""https://archive.org/details/168036073_80_15/page/n241""}]",NEW SHIP; garble of Julia Ann? (FP 5),draft
,nueva california,Nueva California,1842,1842,year,Monterey,alta,,,,,port-call?,1,[calendar2 v0.5] (multi) cartas de seguridad a George Fraser y Rufus Titcomb (americanos); Osio / De la Guerra boletos de desembarco a Dr,"[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""221"", ""scan"": ""n249–n250"", ""url"": ""https://archive.org/details/168036073_80_15/page/n249""}]",NEW SHIP; place-name? (FP class 4),draft
,sacramento,Sacramento,1844,1844,year,Monterey / Yerba Buena,alta,,,,,port-call?,1,[calendar2 v0.5] pasaportes a Josiah Belden y Henry Green (por John Marsh); ⭐ A. B. Thompson patente de cabotaje para la lancha de 5 tone,"[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""226"", ""scan"": ""n259–n260"", ""url"": ""https://archive.org/details/168036073_80_15/page/n259""}]",place risk (FP 4),draft
,guipuzcoana,Guipuzcoana,1844,1844,year,Monterey / Nueva Helvecia,alta,,,,,port-call?,1,"[calendar2 v0.5] (multi 1844) Theodor Cordua naturalización; Montenegro (apoderado de Hauptman/Blasdel, alemanes) pasaportes; John C. Dav","[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""227"", ""scan"": ""n261–n262"", ""url"": ""https://archive.org/details/168036073_80_15/page/n261""}]",,draft
,catalina,Catalina,1844,1844,year,Monterey / Nueva Helvecia,alta,,,,,port-call?,1,"[calendar2 v0.5] (multi 1844) naturalización de James Jones, Joel P. Dedmund (Nueva Helvecia), James Coates, J. J. Warner, John Smith; He","[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""229"", ""scan"": ""n265–n266"", ""url"": ""https://archive.org/details/168036073_80_15/page/n265""}]",which Catalina? era-conflation (FP 2),draft
,clara,Clara,1844,1844,year,Monterey / Nueva Helvecia,alta,,,,,port-call?,1,"[calendar2 v0.5] (multi 1844) naturalización de James Jones, Joel P. Dedmund (Nueva Helvecia), James Coates, J. J. Warner, John Smith; He","[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""229"", ""scan"": ""n265–n266"", ""url"": ""https://archive.org/details/168036073_80_15/page/n265""}]",,draft
,guadalupe,Guadalupe,1844,1844,year,Nueva Helvecia / Monterey / Yerba Buena,alta,,,,,port-call?,1,"[calendar2 v0.5] (multi 1844) naturalización de Samuel J. Hensley (Nueva Helvecia), Josiah Belden, John Daubenbiss, Thomas B. Park; pasap","[{""type"": ""ca-record"", ""ca"": ""33"", ""doc"": ""232"", ""scan"": ""n271–n272"", ""url"": ""https://archive.org/details/168036073_80_15/page/n271""}]",,draft
,don quijote,Don Quijote,1834,1834,year,Mission Sta Clara,alta,,,,,port-call?,1,[calendar2 v0.5] Delivered to the sobrecargo of the *Don Quijote* 102 fanegas de maíz + 17 de haba the Subcomisario Castillo requested,"[{""type"": ""ca-record"", ""ca"": ""39"", ""doc"": ""180"", ""scan"": ""n137"", ""url"": ""https://archive.org/details/168036071_80_20/page/n137""}]",,draft
,rosa,Rosa,1835,1835,exact,San Francisco,alta,,,,,port-call?,1,[calendar2 v0.5] Complying with orders: Berduzco & Lara and others seized & secured; took at the same time 2 tercios de rifles Padrés hel,"[{""type"": ""ca-record"", ""ca"": ""39"", ""doc"": ""194"", ""scan"": ""n151"", ""url"": ""https://archive.org/details/168036071_80_20/page/n151""}]",NEW SHIP; common name — one Rosa or several? (FP 2),draft
,rosa,Rosa,1835,1835,exact,San Juan Bautista,alta,,,,,port-call?,1,"[calendar2 v0.5] Orders D. Francisco Berduzco & D. Romualdo Lara imprisoned on the fragata *Rosa*, taken to Monterey","[{""type"": ""ca-record"", ""ca"": ""39"", ""doc"": ""195"", ""scan"": ""n151"", ""url"": ""https://archive.org/details/168036071_80_20/page/n151""}]",NEW SHIP; common name — one Rosa or several? (FP 2),draft
,constante,Constante,1842,1842,year,Monterey,alta,,,,,port-call?,1,[calendar2 v0.5] Ship-duty/customs matter — Chilean brig *Constante*,"[{""type"": ""ca-record"", ""ca"": ""39"", ""doc"": ""237"", ""scan"": ""n237"", ""url"": ""https://archive.org/details/168036071_80_20/page/n237""}]",,draft
,nilo,Anglo-Am. Nº 8,1826,1826,exact,Monterey,alta,,,,,port-call?,1,[calendar2 v0.5] The full Open-Door defense. Quoting the Comisº Genⁿ's 7-Dec reprimand (for letting the brig 'Anglo-Am. Nº 8' sell 'break,"[{""type"": ""ca-record"", ""ca"": ""40"", ""doc"": ""43"", ""scan"": ""n42–n47"", ""url"": ""https://archive.org/details/168036070_81_2/page/n42""}]",variant of existing ship 'nilo',draft
,californio,Californio,1785,1785,exact,Sta Bárbara,alta,,,,,port-call?,1,"[calendar2 v0.5] *Padrón* of the Santa Bárbara presidio population — nominal roll of 67 heads of household (officers, sargentos, cabos, s","[{""type"": ""ca-record"", ""ca"": ""50"", ""doc"": ""2"", ""scan"": ""n4"", ""url"": ""https://archive.org/details/bancarchca_81_12/page/n4""}]",,draft
,apollon,Apolo,1823,1823,exact,México,alta,,,,,port-call?,1,[calendar2 v0.5] «Queda enterado S.M.I. [Su Majestad Imperial — Iturbide] de la llegada en Sⁿ Franᶜᵒ de la fragata de guerra rusa 'Apolo',"[{""type"": ""ca-record"", ""ca"": ""57"", ""doc"": ""2"", ""scan"": ""n4"", ""url"": ""https://archive.org/details/bancarchca_81_19/page/n4""}]",variant of existing ship 'apollon',draft
,ninfa,Ninfa,1826,1826,exact,México,alta,,,,,port-call?,1,"[calendar2 v0.5] Trascribe aviso de Hacienda: envío de $3,000 á California en la balandra 'Ninfa' (+ 2º oficio sobre la misma remesa)","[{""type"": ""ca-record"", ""ca"": ""57"", ""doc"": ""21"", ""scan"": ""n12"", ""url"": ""https://archive.org/details/bancarchca_81_19/page/n12""}]",,draft
,isabel,Isabel,1826,1826,exact,México,baja?,,,,,port-call?,1,[calendar2 v0.5] Aprehensión y embargo de la goleta 'Isabel': patrón práctico + 8 marineros armados á La Paz á tomarla; carga y tripulaci,"[{""type"": ""ca-record"", ""ca"": ""57"", ""doc"": ""22"", ""scan"": ""n13"", ""url"": ""https://archive.org/details/bancarchca_81_19/page/n13""}]",,draft
,aguila,Águila,1825,1825,exact,México,alta,,,,,port-call?,1,"[calendar2 v0.5] Aprehensión del bergantín español 'Águila': si llega en demanda de víveres, no dárselos sino procurar su entrega «tal cu","[{""type"": ""ca-record"", ""ca"": ""57"", ""doc"": ""24"", ""scan"": ""n14"", ""url"": ""https://archive.org/details/bancarchca_81_19/page/n14""}]",,draft
,congreso,Congreso,1825,1825,exact,México,alta,,,,,port-call?,1,"[calendar2 v0.5] Que remita en el navío 'Morelos' la quincalla (120 arrobas, $300) que dejó el navío 'Congreso' á su paso","[{""type"": ""ca-record"", ""ca"": ""57"", ""doc"": ""27"", ""scan"": ""n15"", ""url"": ""https://archive.org/details/bancarchca_81_19/page/n15""}]",NEW SHIP,draft
,leonor,Leonor,1828,1828,exact,México · San Diego,alta,,,,,port-call?,1,"[calendar2 v0.5] (1828) Pedraza ordena á Echeandía entregar el mando militar á José M. Padrés y presentarse en la capital (p.211); (1830,","[{""type"": ""ca-record"", ""ca"": ""57"", ""doc"": ""65"", ""scan"": ""n44"", ""url"": ""https://archive.org/details/bancarchca_81_19/page/n44""}]",,draft
,guipuzcoana,Guipuzcoana,1840,1840,exact,México,alta,,,,,port-call?,1,[calendar2 v0.5] THE GRAHAM AFFAIR — official resolution (Mexico-City side): on the «sublevación intentada por varios extranjeros residen,"[{""type"": ""ca-record"", ""ca"": ""57"", ""doc"": ""126"", ""scan"": ""n140–n142"", ""url"": ""https://archive.org/details/bancarchca_81_19/page/n140""}]",,draft
,principe,Príncipe,1769,1769,exact,San Diego,alta,,,,,port-call?,1,[calendar2 v0.5] THE 1769 FIRST-LAND-DIVISION DIARY (Sacred Expedition) VERBATIM: Rivera's company marches Velicatá→San Diego (121 leguas,"[{""type"": ""ca-record"", ""ca"": ""62"", ""doc"": ""20"", ""scan"": ""n18–n20"", ""url"": ""https://archive.org/details/bancarchca_82_04/page/n18""}]",,draft
,el carlos,El Carlos,1792,1792,exact,[Baja/Loreto],baja?,,,,,port-call?,1,[calendar2 v0.5] 5 Dominican friars retiring to the province (named); ships via paquebot *El Carlos* the plant/bird specimens left by nat,"[{""type"": ""ca-record"", ""ca"": ""62"", ""doc"": ""27"", ""scan"": ""n47"", ""url"": ""https://archive.org/details/bancarchca_82_04/page/n47""}]",NEW SHIP,draft
,albatross,Albatros,1816,1816,exact,[—],alta,,,,,port-call?,1,"[calendar2 v0.5] Al llegar al rancho de los Ortega, ayudar al Sargento Carrillo que apremia al Capⁿ Guillermo (William) Smith y 5 mariner","[{""type"": ""ca-record"", ""ca"": ""62"", ""doc"": ""41"", ""scan"": ""n57"", ""url"": ""https://archive.org/details/bancarchca_82_04/page/n57""}]",variant of existing ship 'albatross',draft
,albatross,Albatros,1816,1816,inferred,Refugio (rancho),alta,,,,,port-call?,1,[calendar2 v0.5] Sobre el nuevo barco y la presa de la *Albatros* («me parece que la tengo en la uña»); P.S.: «el tal Smith se parece á Q,"[{""type"": ""ca-record"", ""ca"": ""62"", ""doc"": ""43"", ""scan"": ""n60"", ""url"": ""https://archive.org/details/bancarchca_82_04/page/n60""}]",variant of existing ship 'albatross',draft
,albatross,Albatros,1826,1826,month,Monterey / Cala del Refugio,alta,,,,,port-call?,1,"[calendar2 v0.5] The Goleta *LIDIA* foreign-ship causa (1826, 'Pieza 6ª') — READ IN FULL: contraband/foreign-trade enforcement proceeding","[{""type"": ""ca-record"", ""ca"": ""62"", ""doc"": ""110"", ""scan"": ""n300–n312"", ""url"": ""https://archive.org/details/bancarchca_82_04/page/n300""}]",variant of existing ship 'albatross',draft
,lidia,LIDIA,1826,1826,month,Monterey / Cala del Refugio,alta,,,,,port-call?,1,"[calendar2 v0.5] The Goleta *LIDIA* foreign-ship causa (1826, 'Pieza 6ª') — READ IN FULL: contraband/foreign-trade enforcement proceeding","[{""type"": ""ca-record"", ""ca"": ""62"", ""doc"": ""110"", ""scan"": ""n300–n312"", ""url"": ""https://archive.org/details/bancarchca_82_04/page/n300""}]",,draft
,lidia,Lidia,1826,1826,month,Monterey / Cala del Refugio,alta,,,,,port-call?,1,"[calendar2 v0.5] The Goleta *LIDIA* foreign-ship causa (1826, 'Pieza 6ª') — READ IN FULL: contraband/foreign-trade enforcement proceeding","[{""type"": ""ca-record"", ""ca"": ""62"", ""doc"": ""110"", ""scan"": ""n300–n312"", ""url"": ""https://archive.org/details/bancarchca_82_04/page/n300""}]",,draft
,vulture,Buitre,1828,1828,exact,Presidio de San Francisco,alta,,,,,port-call?,1,[calendar2 v0.5] Ship-arrival reports (llegada de buque): the English goleta *Orizaba* (Capt. L. Simpson) from the Columbia River; the na,"[{""type"": ""ca-record"", ""ca"": ""62"", ""doc"": ""123"", ""scan"": ""n325"", ""url"": ""https://archive.org/details/bancarchca_82_04/page/n325""}]",variant of existing ship 'vulture',draft
,magdalena,Magdalena,1828,1828,exact,Presidio de San Francisco,alta,,,,,port-call?,1,[calendar2 v0.5] Ship-arrival reports (llegada de buque): the English goleta *Orizaba* (Capt. L. Simpson) from the Columbia River; the na,"[{""type"": ""ca-record"", ""ca"": ""62"", ""doc"": ""123"", ""scan"": ""n325"", ""url"": ""https://archive.org/details/bancarchca_82_04/page/n325""}]",NEW SHIP,draft
,orizaba,Orizaba,1828,1828,exact,Presidio de San Francisco,alta,,,,,port-call?,1,[calendar2 v0.5] Ship-arrival reports (llegada de buque): the English goleta *Orizaba* (Capt. L. Simpson) from the Columbia River; the na,"[{""type"": ""ca-record"", ""ca"": ""62"", ""doc"": ""123"", ""scan"": ""n325"", ""url"": ""https://archive.org/details/bancarchca_82_04/page/n325""}]",NEW SHIP,draft
